	Cancer_cells	Stromal_cells	Anti-Inflammatory_macro/mono	Pro-Inflammatory_macro/mono	Other_cells	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
SERPINE1	0.0725817374826933	2.13320484868512	0.0500165238992897	0.0369177376002376	0.00581629231293124	0.000889722896495134	0.00728891365627736	0.000252065111758989	0.0178446758333981	0.00768179398013504	0.0136251862516901
PPIC	1.30870041160062	2.28532384661262	0.209142981653327	0.0184374670685933	0.0118990542774637	0.00310335766668984	0.0291684442255091	0.00932652336342445	0.0118587900210965	0.0117318960832259	0.0148721358080437
CRYAB	0.315713283347079	2.4304430341076	0.0353762756820571	0.0454084241267693	0.02243353730791	0.0103933745176016	0.00084639520125749	0.0156502514180757	0.037103084347398	0.00980485749556791	0.0108019443267274
MFAP4	0.0134665803562372	1.90309950107043	0.0124521010712454	0.0106122780413825	0.00253215547088334	0.00162566954911184	0.0059235093200985	0.000618603747881177	0.00170129667015074	0.00772959581842641	0.00483784279435121
NGFRAP1	0.825097158775308	3.52429562017476	0.795211902614889	0.114411441867286	0.0735717877234382	0.0465550181239346	0.173034881963332	0.0869940250702152	0.110366520989857	0.0323429690873677	0.022305299805757
MEG3	0.0159549430379469	2.36790296684327	0.00786139085855083	0.00407194355386964	0.00227960577908959	0	0.00151672906956728	0.00141671333855024	0.00546877910244136	0.00314377275779821	0.00181832839465328
SLC9A3R2	0.414317854823717	2.62172104165008	0.0421189209788423	0.0158545289907295	0.0121126437933063	0.00485217130451395	0.00885892043740135	0.00475306185942548	0.0673729501465287	0.00724349408939649	0.00386984117484159
SPRY1	0.23100023011863	2.23036472347791	0.0571224580519255	0.0611242868215835	0.105082149489924	0.0872317595531416	0.0689698866527822	0.102261543870827	0.42447870137575	0.165430137318676	0.182780150574575
C11orf96	0.0971471600042355	6.12623427489703	0.0558962067624877	0.0419312578722842	0.0229648435713546	0.0113501539320184	0.00668228344382254	0.00783145967266376	0.0143251029161897	0.0364413775801418	0.00772676699372373
ENG	0.0623215427800861	2.35801961823973	0.721367579386386	0.151979576225095	0.0456313528997518	0.0416510482285069	0.008497963311107	0.021941857967086	0.0557666539178688	0.0209891503897817	0.0111945913610646
WBP5	1.32163543154166	2.92009853668631	0.780745670941166	0.192181473981112	0.0756581267208041	0.0158844456678036	0.0189010677218832	0.0215050462960623	0.0470163389343883	0.0112054155687052	0.01081398391856
COX7A1	0.0119206832345118	2.03105447890625	0.0319573088373508	0.00312630862042935	0.0129433255044746	0.000491224032858814	0.00408179108130049	0.00340317460208128	0.000924562782014573	0	0.00112350439282201
EMILIN1	0.0279786641245834	2.25997564473213	0.0413820581970722	0.0166684499285569	0.0119312980734089	0.00113180215381683	0.00241883261027234	0.00272111505812448	0.0221167190971532	0.00763320467288001	0.00137725350617244
TIMP2	0.297060264917966	2.81111972732904	1.61448385183823	0.329821228045884	0.0567136079095791	0.0129855419840339	0.0131612630854363	0.0202198275738257	0.0262334691924714	0.0125555851075439	0.018453831802163
MYLK	0.0403539165438647	1.87794148648041	0.0122318028010427	0.0019172921910545	0.0082092829643693	0.000421427486217256	0.000796741115892217	0.0312588527975098	0.0568979715100869	0.00759188574773731	0.00299110264973012
PDGFRB	0.0161799437449542	2.00426964555825	0.00294937911158037	0.00092818785103258	0.0263827083954732	0.00331530300301933	0.00151799984737239	0.00509978641672656	0.0094941841482901	0.0228726940898837	0.012573925443842
MMP14	0.272646073588878	2.57403840705442	1.55323902903862	0.242681869096456	0.0135247526769424	0.00669779371236148	0.00944288710276945	0.00470589750952166	0.00856328083561435	0.00441912247370132	0.00549727079715984
FILIP1L	0.156065274290643	2.06401306057467	0.16346127586001	0.024820188369716	0.0313917938610294	0.0094752061131204	0.0319302420390377	0.00735184801477171	0.00458649191644939	0.00260027522597186	0.0041336328665108
NBL1	2.10238796825909	3.16180215065093	0.128690680729723	0.0400279607257007	0.0953002970617534	0.0054244322053577	0.0485281715836619	0.0728214747484203	0.180396111321328	0.100800326060144	0.161857122299253
CALU	0.88483880400537	2.65496736041146	0.566738290196182	0.128461001520775	0.119458753589635	0.0193347942234188	0.0763754109158392	0.0460641473951221	0.138869705874325	0.0368743978705282	0.0564115251590912
MXRA8	0.0225417880950643	1.61862690266577	0.00756857278136746	0.00844644916831927	0.0106497862859646	0.00612845698045757	0	0.00456766993612204	0.0330410716460889	0.00873628393155897	0.0134181334274079
EFEMP2	0.0156433402495039	1.69552102784408	0.0329600271465062	0.00639127549725565	0.00437513321364037	0.00158213406714156	0.0024626908058218	0.00184168459548834	0.000218119210140646	0.0194045754665821	0.00102186185835079
LHFP	0.0132613365461109	1.68536290927056	0.0148734907100836	0.00585547518117231	0.0105513487782844	0.00120132020480199	0.00228326667548032	0.00382695588065543	0.00869232570721441	0.00307149557058114	0.00268307841422434
ACTN1	1.13962113039638	2.83147742415202	0.781570693310809	0.402523065243398	0.0609743776533034	0.00612244511954402	0.0525379785594056	0.0274819149856452	0.10676838659113	0.0283304606236503	0.0161224646878595
EMP1	1.4470255846355	3.17065999561952	0.364372372240205	0.484537480863142	0.0343986898640398	0.0335555952145136	0.0150458738774804	0.0291118535149254	0.0254270817055516	0.0137310398354556	0.0245742571510027
CXCL12	0.0252304973054599	1.36460849684638	0.0988733340101606	0.00253686120872466	0.0019609396837172	0.000658594195583696	0.00114966827642293	0	0.00975256356551883	0.00516571162988218	0.00108049534697093
EPAS1	0.361517893010862	2.08911000535516	0.269398341555524	0.0615993024891564	0.0775967460759046	0.00153864821796432	0.0185449996386076	0.0467927856473169	0.0864002317098695	0.0422515903459458	0.0287936937847599
PALLD	0.252561608226956	1.94036412740083	0.0928474228880865	0.0340776628283554	0.0429141870797564	0.00698499069990968	0.00511398258760485	0.00454188597927552	0.00258967342643176	0.0160190790410906	0.00505482856814187
LAMA4	0.0564416834102025	1.74009807051268	0.0155997817609427	0.00900768772399069	0.0131409393435212	0.00617872351034897	0.00163827619652524	0.00310539004749109	0.0464359868434956	0.000512042066901936	0.000534955196083375
EFEMP1	0.014150486902118	1.30645307955173	0.0106659638651857	0.00280244181497208	0.0048409003655978	0.00110022459766901	0.00353190076211975	0.000287740539783772	0.00833123592996883	0.00642651071756349	0.00319828989400018
MCAM	0.00770800218517474	1.56710125866558	0.0169145701133077	0	0.0083766014204445	0.00286956577858761	0.0428111599900562	0.0320276616036411	0.0721203067773714	0.00228351133909624	0.0106403363753619
PDLIM3	0.0152716934144954	1.52916159460437	0.00990562015757716	0.00799083437462016	0.00870498594433181	0.00372519547354296	0.00191569473215485	0.00612077982816966	0.0113856549642897	0.00390115338574861	0.00144591422070949
NR2F2	0.339575038461294	1.49500097291101	0.0076001047196748	0.00786759749464878	0.00333051955890478	0.000435561218001045	0.00355176376404267	0.00391821342631944	0.00473126352618881	0.0022724148092762	0.00102746417779127
MAP1B	0.0784508286706684	1.53233048680807	0.00223382237456109	3.39295998967912e-05	0.00174865624883004	0.0034155390544261	0.000525359321606072	0.0015628382573982	0.0299788215420045	0	0.00058924085362041
TFPI	0.20157775698547	1.68274820405753	0.0684143773507814	0.0212657036182356	0.0150414662739682	0.000398160523783974	0.00167448183807709	0.0060804381322548	0.00578845661830509	0.0116845774056469	0.000863148343314334
ANTXR1	0.0178586281835569	1.40462614456876	0.097334206004373	0.00346368069913033	0.00641442292125062	0.000654238405543835	0.00469493241671826	0.00594535482569392	0.00498103346390634	0.00286004102015338	0.0074609712710725
RAB13	1.25216981537417	2.88240154338583	0.932370458627492	0.461766781233686	0.0702113198263728	0.0195509830202283	0.0192125404566793	0.0137507009743358	0.0630917198522746	0.00734370917230557	0.0189373057056924
ADAMTS1	0.0434040643638565	1.82072106366962	0.0025859357998713	0.00202310404333539	0.00367738259224184	0.00190738720242512	0.00148191603564954	0.000443489237906137	0.00143443772023581	0.0339313318816914	0.00950769324944559
PMP22	0.382447819297773	2.24555792686643	1.72144016792362	0.408928381801506	0.125417718395016	0.00214048693688516	0.0141601021920987	0.0292706741856717	0.0133044964592591	0.00862045277101593	0.0141817107125547
NFIB	0.705260154206793	1.23958592282326	0.0101190398329534	0.00683897668915354	0.00110061991322057	0.0482701827695924	0.000894225315803042	0.00515866813426348	0.0223376344898133	0.012439877512176	0.00313377045062031
PLAC9	0.0120581040198218	1.18464633108442	0.00340830237439374	0	0.000935799747111075	0.00236502082322544	0.0013639688314765	0.00244574268480739	0.0187652174350805	0.0045315085032649	0.000905109175567649
FBN1	0.0113079999885973	1.32997021515482	0.00431009270575575	0.00113065042016975	0.00723697506016095	0.000113588929930346	0	0.000971722564788938	0.0320415157028276	0.00529433019989152	0
ESAM	0.0285199010078571	1.57343100103376	0.00430694060832153	0.00482294415697279	0.00632258731057375	0.00226441061297872	0.00278626425370334	0.00641968335171074	0.0181787631321951	0.00676266003673795	0.00165233571018684
SDC2	0.00598996073648216	3.27826322793208	0.629291928110488	0.356582531201224	0.0193640273042372	0.00320744731387513	0.00363374514695549	0.00297362710312503	0.019271294267047	0.00273401338573901	0.00823557507212869
TGFB1I1	0.130897189441469	1.63665716886229	0.0231087243031953	0.00184710088777975	0.0103597681083221	0.00230197302616746	0.00357322576307485	0.0101065756095318	0.00551716526172904	0.00650506722002437	0.00836244767095238
FKBP10	0.32527956185244	1.58724827987797	0.0142630411605679	0.00369650876456451	0.00224138122270484	0.00203423247807468	0.0133109937678618	0.00457482997659815	0.0332310049247178	0.00207971462656016	0.00529910089564636
CLEC11A	0.234798177266147	1.56138872461817	0.662731019802507	0.142699644791692	0.0485969280652232	0.0134877030201907	0.0180507531140857	0.0104753879558163	0.00624914665843763	0.024188041541876	0.00593556468337587
LPP	1.11786880113166	2.12932278115284	0.416221442867857	0.148638233966406	0.1023984668169	0.185778964073158	0.140815356089817	0.0601723006870686	0.105962127594693	0.0944983750737166	0.0485493154484153
CDH11	0.0237488912769733	1.26374936386762	0.00207951858211505	0.00609291933276118	0.000490268846515111	0	0.00425952235044569	0	0.00634136418799647	0.000224006675593252	0.00155276885883267
ISLR	0.00505846997893991	1.11358806421421	0.00552492028537199	0.00491047549187029	0.00566643772287473	0.000567865718809382	0.003380974939298	0.00276473465748198	0.000639937159040447	0.00997300398693084	0.00700867251759916
C8orf4	1.85672246351106	1.79570141062088	0.0439800315113957	0.0198209309239273	0.0112975894025574	0.0100397102447481	0.0324588838182586	0.0133013858697306	0.0420340298059642	0.0165271717472487	0.00970612109369407
CFH	0.0162676721387157	1.26556604500414	0.0616342706919326	0.00284738851532953	0.0113304940358561	0.000844558154786045	0.000541656606141159	0.00234846144136797	0.00788297500942135	0.00726926103878175	0.0041998172399794
NUPR1	2.54240067923455	2.98128134437247	3.26146339621553	0.0762503010333672	0.0424011561897608	0.024286527366723	0.0460999061126255	0.0118275343226444	0.0376952214479828	0.0277841254972745	0.051240698694835
NOTCH3	0.0556302067558012	1.45459674626813	0.0053595349329722	0.00248982212687601	0.00675518018409993	0	0.0048694288535532	0.00405437891901557	0.00458485981378567	0.000341806023983511	0.00178863369121619
SPTBN1	2.00575744600528	1.86452325360354	0.0684846247590754	0.0381575297350522	0.0893269890719151	0.0436957114958785	0.0538826075878187	0.0633585562749654	0.186749672349956	0.0930127742216152	0.0606413486654667
RCN3	0.0738541496051069	1.39695268685605	0.0569434877816451	0.0110507117472729	0.0215280356280928	0.000920467169271233	0.00276406676605968	0.00943753663618725	0.00165250771584571	0.00458212324402184	0.0249079664902326
TCEAL4	0.577218215257906	1.79230576144375	0.692092821349527	0.126096444845001	0.0985610446907566	0.126108817200959	0.0614716436332338	0.0331975000758871	0.0580538137242533	0.0625542292933406	0.027689410058463
PLAT	0.0288301561288837	1.93221147299787	0.0114448798629209	0.00589626394909684	0.0277711263226187	0.000729011963040512	0.00831698160770806	0.0398864112590622	0.0236972800782857	0.00208192426498655	0.00824585748170195
CAV2	0.287424865955198	1.43638715246459	0.017585427611736	0.00262817449541509	0.00640704059672703	0.0019463469454905	0.00110371911995291	0.00573744297512474	0.0261075167969902	0.00198037210336812	0.0153505188625244
PLPP1	0.227755230658014	1.63128501053148	0.0705761392933187	0.00821282250590222	0.100131390930676	0.0119771013394641	0.0306370683320903	0.0462330181333055	0.150004186074374	0.102434812637812	0.0848781408670479
LAMC1	0.190518622135769	1.4557780900069	0.0350019161263721	0.00366760683739727	0.00382826930477849	0.0605808711593284	0.000970969855818846	0.00245368099612676	0.00700246856536564	0.00538618538346369	0.00538149965663667
RCN1	1.63705976924016	1.88137668550058	0.194728997561696	0.055258021476473	0.0544619588915445	0.0084284750066671	0.0287902059273302	0.0220110962008703	0.0561844628191306	0.0746529713667493	0.0285104605302751
ARHGAP29	0.113398195226069	1.16225184130891	0.00287331933819536	0.000787815205916929	0.00509969232442701	0.000184983297160975	0.00144794634187261	0	0.0015247471431335	0.00180041152263374	0
THBS1	0.47557405302826	2.40623867683649	0.497566092568697	1.84954074738683	0.136961378357161	0.0053231247559183	0.00660122339140419	0.0177819349841322	0.0279183425542055	0.0431747568504026	0.0417751039115156
DKK3	0.00548656801428594	1.51610492628037	0.00294163958037623	0.00166851181811028	0.047072157973384	0.00130862277339597	0.0052962455890282	0.00595288338601763	0.0202015583355338	0.0146919544610824	0.0600655817105694
PDLIM7	0.214181464390971	1.98096816084129	0.419590959239135	0.263203419765107	0.0601976951689232	0.0254722541853166	0.0329284063643908	0.0162969628672214	0.208372198233744	0.0394931078939809	0.0372171720946163
COL14A1	0.00992092735175942	1.03119497662785	0.00362758933591491	0.000329556467268015	0.000979816558789189	0.000528745452939408	0.000361532720273465	0.00246877304199897	9.34018885746054e-05	0.00350184097626366	0.000777728749577791
LOXL2	0.0333513055998514	1.40232862847287	0.00459475854232129	5.6271252027591e-05	0	0.00328297573463758	0.00233781648121271	0.0031774019239881	0.00268599573551875	0.00393701023839891	0.000345721170374003
GJA1	0.0038403713866132	1.05757080389446	0.0048174141586663	0.000992892193780974	0.00849365598630431	0.002966627187884	0.00311747790424141	0.00349983265311927	0.00433617727058022	0.00232668163304663	0.00156921950912635
CLIC4	0.253404670160265	1.41165040291834	0.428085341279248	0.228392299667712	0.0559199584900262	0.065185908412875	0.0155076921405857	0.00658284423235026	0.0325046646141285	0.00471349241200001	0.0145344174313062
CPE	0.48739389917411	1.06758707436522	0.00690781456400795	0.000599473167441108	0.00271048695718991	0.000507045710747899	0.0157835481667577	0.00514374355671059	0.00435778730153625	0.0101998047813972	0.0026132784598218
CRISPLD2	0.0353570129436337	1.17452363819585	0.0323922284984748	0.161137544182897	0.00936898762958238	0.000849675515800172	0.000888391589273269	0.00724149036945418	0.00235100313020619	0.00368765611932471	0.0039447546539499
CYB5R3	0.724188238685792	2.02793372537503	0.435440621108576	0.123351389837346	0.132237615738914	0.121574494914085	0.107082763017035	0.0885372547590541	0.229819057978338	0.0539146390541944	0.090719281303154
COL8A1	0.0185069683717525	0.974952679346133	0.00521703947366175	0.00415376230246898	0.00181975750658871	0.00553220206832981	0.00245275846967006	0.00179955730073412	0.00370698810665931	0.00109239970053011	0.0012051145400063
NFIC	0.308947647664989	1.69796938553915	0.406756931238973	0.109476292019012	0.077790522328195	0.0611642042816157	0.0530525867851193	0.038587115354636	0.0688621210318772	0.0184734448893597	0.0351587573858782
ANGPTL2	0.0169430574443202	1.0831277386576	0.00830551630421975	0.00652920751120831	0.00187403305134396	0.000431098417382159	0.00339851028949075	0	0.000242313739643859	0.00673602597811761	0.00599906604317566
BCAM	0.172483504130098	1.04017835574583	0.013613999578916	0.00255207265298607	0.0036123535569859	0.00482480335020766	0.000644897519188777	0	0.000759146385119316	0.0021202806420046	0.00283049999203926
MXRA5	0.0589833216354769	1.09003894411003	0.00465533219299666	0.00475615953072565	0.00237754458463621	0.000126169665423642	0	0.000605241337288631	0.0111383420818117	0.00116779943537973	0.000374569864291188
PLOD2	0.459043393943947	1.22497335328588	0.0301135228906424	0.0185072632231819	0.00682505535917587	6.76137789289794e-05	0.00502661064704513	0.00266507344535894	0	0.00157486553908462	0.00100891487936911
PLPP3	0.130212828928814	1.04324660409963	0.0688620723748866	0.0234044112771448	0.00310767260854961	0.00280379468695339	0.00120981018891002	0	0.00511716674912448	0	0.0239401715972778
CSRP2	0.0892791436174117	1.32332078232727	0.00856129789555501	0.00122116205463195	0.00412290871697427	0.00165075202158077	0.00298335062061025	0.00135115493952339	0.015474086633688	0.00071057604982287	0.00242966153202744
CERCAM	0.0578997556319909	1.13181505985343	0.0531144686531362	0.00305523285765248	0.0131525932346033	0.003992918935963	0.00372786566694661	0.00553590266186409	0.0121035649629762	0.0101629147474317	0.000926741178837826
UACA	0.323780337659578	1.42072874249461	0.0727130987400069	0.021110220471307	0.0146198740025921	0.00306887914285432	0.00298480780304707	0.00161822529750103	0.00424810683798136	0.023990818566262	0.00311647681642048
NID1	0.014583800853964	1.10684071539011	0.0149847919009623	0.021931107368879	0.0023838805001367	0.0383374805969622	0	0.000357879297108119	0.00335803247611844	0	0.000394250382638868
PLS3	0.435871406010495	1.01529028533031	0.00581138496316298	0.00328641313146179	0.00343254049038782	0.00198945502034184	0.0066364987978718	0.00561173499976225	0.0155251979931983	0.00354102663180364	0.00418541086792876
PXDN	0.0456533239570649	1.11193791370317	0.0147313265736869	0.00074857373656776	0.00172445998209944	0.000389721311932341	0.000422047234426896	0.0138769522933384	0	0.000303288596882265	0.00181163073570916
TSPAN4	0.0519915092412208	1.31823675764744	0.912006444276576	0.078487210669398	0.0542818847591834	0.0092094295834425	0.0125985168672484	0.0168864423457891	0.0728869803714979	0.0199513299651658	0.0119868309504526
AKAP12	0.174044545634762	0.959923738829066	0.0293085128851866	0.0242131744715593	0.08017271325751	0.0247001971135237	0.0117651771371076	0.000440147553659266	0.00356072316566219	0.00120359043222831	0.00317690869971962
LMCD1	0.111802586764076	1.21404838029759	0.0214989887017371	0.00096333631863151	0.0197139959421847	0.0054091474451992	0.0735651498520474	0.0107612722427614	0.134363307023092	0.0019652334018369	0.0427025544732261
OLFML3	0.0179519307396825	0.907415577282822	0.289951615504984	0.0126701180894981	0.00549072227589014	0.000408280432743409	0.00794650819937048	0.00224901220535008	0.00765012297432725	0.00355740988847964	0.00452388199366111
LTBP1	0.0565681229870233	0.926010908748909	0.00737826252972435	0.00697295843484771	0.00399747530286684	0.00198738723242981	0.00126376820584675	0.00177256476799931	0.000279907008101115	0	0.000752691912852277
FBLN2	0.00399707087947518	0.954538365644911	0.00746017322406086	0.0092783588113065	0.0135167758501759	0.000119139833579097	0.000586097960969015	0.00183749762169138	0.00770873835623527	0	0
DPYSL3	0.0392215607662868	0.952111675067415	0.0241308029827384	0.00850674089165456	0.00735503916596468	0.00121676404188657	0.0016540061226282	0	0.00565240711568307	0.00016350219912571	0.00269237376857142
NEXN	0.00169442666766824	0.8727970857222	0.00893017918058364	0.0174097340299429	0.0115099360960926	0.00454977602533687	0.00157246854571033	0.00117367073632392	0.00364278868911776	0.0109276406993444	0.00141708345839428
MFAP2	0.0394842418423349	0.86998494930535	0.0109389602234977	0.00220736612057589	0.00420958344805953	0.000527136668910968	0.00124181710547089	0.000953149981496565	0.00853790224844138	0.00677845981504978	0.0276951414310953
EHD2	0.0585096306912925	0.898034213043427	0.00713963769996863	0.00104346687684612	0.00470744331084923	0.000286176075569906	0.00326522750382733	0.00157387843322456	0	0.00293941997282495	0.00234879000466157
ITGA5	0.120835194471464	1.45313199636815	0.277023750934781	0.241621465774314	0.0768827627209572	0.00192786731847545	0.0115861995107841	0.0338084278775225	0.0641870676158799	0.0453524073015803	0.0195047460480906
PKIG	0.327728788007616	1.78247228177191	0.059601683604699	0.0117545689068065	0.0266133787585355	0.310186663148574	0.0219681306364047	0.0405594960070168	0.107213145693364	0.0289954660941755	0.00824391666970655
HEG1	0.0276388601654332	1.13942106525916	0.0378772639494424	0.0264629977880107	0.0197780993188425	0.0258875706039832	0.0189743464584343	0.0222142979803566	0.0301970990943672	0.0383795194547393	0.0224828652141471
FAP	0.0702294765423754	0.844872866223264	0.00843207797759907	0.000391841551070338	0	0.000231884365615505	0.00798892611737559	0.00147373286841655	0	0.010238546139293	0.000568601003693345
IL6ST	0.20575821288515	1.44259958257821	0.290085164812487	0.161215470358445	0.123552994669349	0.0535578334765284	0.157966353920938	0.118788632726496	0.0663890642384742	0.0407053775102097	0.0405383007276085
DST	1.00111474513829	0.97336977179773	0.162173342097955	0.0207929816446447	0.0491645301877402	0.00360086449916118	0.0105269173937444	0.00537589107874212	0.00485822294426719	0.0234197609889194	0.0075187621115694
PDPN	0.0224837625836264	1.3473713315972	0.178710243852623	0.0644399558473332	0.00150816916094392	0.00111372073619579	0.00389055749150506	0.00330465972677827	0	0	0.00206835055923676
WWTR1	0.0909676672362252	0.87818843133736	0.0164343783796511	0.00678543732515481	0.00421156663852909	0.00233228625969366	0.0289709209190765	0.00637076495013433	0.0131763832534611	0.00233705946237768	0.00649010179886359
DLC1	0.0270224213091188	0.927556048994655	0.00751423050514976	0.00829151752743202	0.0328126794891111	0	0	0.00061372919677217	0.0146848038128803	0	0
PRRX1	0.00797081241990837	0.866401744225336	0.00413335758104596	0	0.00159999113031284	0.00253398863121896	0.000525359321606072	0	0.000109211826318359	0.00236218554091649	0.00465762768348676
TSHZ2	0.0429903464865277	0.984319959268558	0.0064544100298404	0.000382031069812692	0.0214441293435685	0.00937812383326557	0.143137720138635	0.17972959156719	0.0821508281082901	0.00147612021128315	0.0199329215094743
PDGFRA	0.0442350447468702	0.99067408335615	0.00864757564519323	0.0162400604877773	0.000681357982118091	0.000176428185903509	0.00121996748191654	0.00212786131430153	0.00125268237391467	0	0.00293269510937797
FERMT2	0.00526367395793935	0.821741870036133	0.00453024629600088	0.0040689087676998	0.0311916826710011	0.0240188048143953	0.000158202861571056	0.00427621748820851	0.0178652773635511	0.000597193340386582	0.00028419948925553
PDLIM4	0.056189635727583	1.03109686011779	0.0806669704234897	0.00521702554382559	0.0146315330915488	0.00211230568137362	0.00825419002561438	0.0172577180045515	0.109789848246448	0.00611625029042687	0.0333111864861844
MRC2	0.0109659585901369	0.761308744247536	0.0776583073318385	0.002824328270524	0.00742850627649442	0.00175144579210796	0.00168891082416881	0.00937032089366395	0.00157300503266144	0.000947173878688204	0.00589365650970151
VCL	0.649897488062572	1.2602731012861	0.074186916555832	0.0561051138238865	0.037283114707479	0.0840658004621186	0.0262703523337494	0.0270477264944255	0.0404331585494412	0.066273511899016	0.0150160483191455
RBPMS	0.265650135620189	1.18062189513728	0.0115812993993501	0.00933274757839152	0.00461979579713923	0.0351199579203309	0.0045732806854801	0	0.0232423040426339	0.00243637951990277	0.00425285722323472
SYNPO	0.161037580432683	0.947489235857878	0.00593691873303959	0.000849211096285931	0.00553037943291457	0.00723670400816857	0.00166886388445699	0.0026736889636273	0.000329359169952174	0	0.00236039256394372
DDR2	0.0175910541004705	0.770041045655337	0.0130332379109424	0.00118614552135556	0.0104299437939209	0.00116675888221076	0.00179966089135779	0.00138255678122788	0.000815928219645897	0	0.00211846343868889
RAB34	0.0220499525703975	1.28752501145517	0.381601660467503	0.222256068051723	0.0801227246767582	0.0142263821137825	0.0226704673924107	0.00682415644571453	0.00995233808882773	0.0171023333021304	0.0248371910860152
GGT5	0.001949171996026	0.982932270188713	0.0185434651800028	0.0391248153571481	0.00252986255639428	0.000602819666909795	0.00109337410711962	0.00347400205869435	0.00461027525342294	0.0070567413012226	0.000462478933422957
LOX	0.00998488671631517	0.663659483701224	0.00525809615103435	0.00197360766701233	0.00098235358283255	0.00013549731957651	0.00241852244178245	0.00125920928919278	0.00791079640995392	0.00014661542913206	0.0099208129051301
ENAH	0.549570746946388	0.777104297399715	0.00509624700094157	0.00714131536751356	0.00243253599521129	0.00116957138224537	0.000251965190623986	0.00218400152111598	0.0203189051036389	0.00521886349213179	0.000538723141234581
LAMB2	0.15680697233892	0.827991743652645	0.0642477385104587	0.0377765671844558	0.00154137311195316	0.00205932575082311	0.0112739742353331	0.00757837004997194	0.00771931596518141	0.00560041532143814	0.0082641290209325
NREP	0.0639183603111918	0.950315659378242	0.0333475848409303	0.0204283352260742	0.0239842403276259	0.00389254103694817	0.00412941522080614	0.00222311709127321	0.0122134830315173	0.00804817127419137	0.00610917793768009
TUBB6	0.074369648325233	0.990158468056791	0.244853310991321	0.0964296879358933	0.0274046049851901	0.0435285005240696	0.00343043530450653	0.00349831444032499	0.0141694169964729	0.00825453633770849	0.000400245304998773
F2R	0.0430603817776705	1.34212793242029	0.0219113053197923	0.0120174819390689	0.138999146237842	0.00162374810642565	0.0213769774046968	0.0268560779121551	0.10394824403026	0.0919132122674273	0.12697939432383
C9orf3	0.376491208295118	0.937578256873972	0.0486226759092175	0.00733394913140717	0.00748853255604366	0.00647892026265585	0.00779015271638064	0.00255417211960879	0.00820423004103326	0.0103627254848399	0.00841741624272721
FHL1	0.0298390965605716	1.07363605315709	0.0447344991730034	0.0024320222332245	0.0545878526023614	0.00460605738910314	0.00810546827242491	0.038246856398787	0.0107326435657732	0.00795712368172009	0.000717724540258473
FAM127A	0.194049845822799	1.12272150213918	0.204292490307162	0.115128592191574	0.0522236792070493	0.0406411229443548	0.0392750805720104	0.0287535996665444	0.0844894622871165	0.0413482895105914	0.0204552795419793
EMP2	1.2512030438864	1.06867604109572	0.262428885867781	0.0394993020506632	0.0139047205949307	0.00560892171671594	0.0101183928188826	0.00795093641922088	0.0239094357302553	0.00539765153597405	0.0054452637323578
CD248	0.00125240043146274	1.0352306201354	0.00518082364819491	0.0010262803789095	0.00506779933807484	0.000286450639467087	0.000646953116379052	0.00103306240030157	0.0101145182383312	0.000323259453836075	0.00352272911289764
BMPR2	0.247695052789204	0.938987572519344	0.194932835215851	0.0709291793166541	0.0462026838594547	0.0250457157699981	0.0335834922810757	0.0400176172078853	0.0289017414316365	0.0173781320043983	0.026986744363487
MYO1B	0.551683952888729	0.971673542540911	0.0364493319952577	0.000779509949428287	0.00658810730922747	0.00231424721614192	0.0456275914063444	0.00323633187206242	0.0228769710628339	0	0.00944540186162626
CTTN	1.43993900566766	1.20064678112305	0.0400365898790979	0.0239057216914621	0.0200687018908003	0.0602529779771923	0.0250458844589023	0.0228080401042433	0.0363611689298187	0.0107875354868199	0.0110331629833901
LAMB1	0.172975105879845	1.05806953869666	0.0101372644450929	0.0123065218575653	0.00501347843844267	0.00173185039663236	0.0106460188230408	0.00481059300743869	0.0254575143187114	0.0210704378438079	0.00647178890643991
ITGAV	0.342596149640091	0.948846242317557	0.428449239810512	0.196153813958218	0.0327129681670252	0.00564091072559548	0.017705185027398	0.0213892692189491	0.026840229746505	0.0146187235277401	0.00808975821054736
NFIA	0.501029239849041	0.813278892680941	0.0473175326609758	0.0165369079227894	0.0444029009315466	0.0234554456775804	0.0309800863559652	0.00653320783858449	0.00307218068546591	0.0113321804331125	0.00525851903568383
ECM1	0.4383265423792	0.93832869246683	0.104746402985859	0.0171463224900569	0.00602985455230048	0.00155331975462673	0.00594626438682347	0.00612852335800398	0.00507457485683477	0.0016032599934512	0.00185435520145247
SSPN	0.0972684076517443	0.763096236231055	0.0078414638468438	0.00555014026369899	0.0195279998593424	0.0981666522606458	0.0234059814222062	0.000155245446031153	0.00132661529470023	0.000176576363945505	0.00323274802203283
MSRB3	0.0148520043224921	0.735603601397469	0.0041608563972231	0.00549821427873616	0.0163487969798768	0.000567490282370784	0	0	0.00588416157860465	0.00257650080307665	0
SMTN	0.460873212633878	0.903891237904444	0.0138285288819193	0.0232995920947281	0.00652236634523115	0.0106560486465218	0.00804574254539762	0.00704780289407548	0.0681558328453811	0.00606750553180512	0.019822609842423
NDN	0.00907426281428544	0.686095888030237	0.025620211971595	0.00976682155489742	0.000949407440847621	0.000442688003020641	0.00524401989655423	0.00159967745468526	0.00675673033004363	0.000495517758207709	0.0023078487066478
