	Cancer_cells	Stromal_cells	Macro/mono_Lineage	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
PRSS23	1.09597974026448	3.39120255754472	0.0339797031446401	0.0173181875070604	0.0143363628240996	0.0113863919674409	0.0462540897892837	0.071052520290256	0.0079597881160582
SERPINH1	0.905830670733389	4.71744258957162	0.173338582709408	0.0371906212911984	0.13425804606013	0.0570488106732932	0.134736014474627	0.104669870488513	0.096284039354203
COL15A1	0.0388211521528287	2.82855236747347	0.025247008530853	0.017102804554981	0.00669421883764811	0.00201355836482074	0.00486401015933313	0.00319112435983251	0.0063955291487248
COL12A1	0.0202927062676231	2.52302584291599	0.0188049892914775	0.00174304628432252	0.0069724296997329	0.00628166052531594	0.0166319363211522	0.00639820079819614	0.0198270050133024
SPON2	0.38932902086809	5.07202923919078	0.0414346012682299	0.0236782816916892	0.0515190907272216	0.07236233580501	0.0519570866168437	0.57936253508843	0.083358661722687
MFGE8	0.248166573566039	3.37945418646575	0.0418869720355236	0.00571643102917344	0.0349192882038717	0.0277846815072694	0.0845499332281014	0.132488000393964	0.0366056478283491
SULF1	0.0281442619389026	2.34927310087197	0.0138512317096705	0.00132432353256215	0.00940763532887642	0.00717634679176683	0.00436215804458152	0.00208925318248037	0.00444897684269649
SOD3	1.66784092586139	2.93308138953941	0.0211681588517363	0.00756743436435085	0.0111976934702731	0.0139817302914054	0.00631270889285201	0.0124633598443522	0.0050763832781085
TCF4	0.0262914459604736	3.18615921267411	0.357677485194051	0.524710994183054	0.00875713297702031	0.0026854327590939	0.0287317395776372	0.0244847345671089	0.0560570896535914
ASPN	0.0155336641186395	2.2144483328976	0.0217499999181073	0.0082040566204635	0.00532532292902262	0.00301156988549863	0.000680995596927421	0.00758797575885397	0.0259014491552049
THBS2	0.0232695932679273	2.09255583895141	0.0130737811124414	0.000887812960663279	0.00464229070250817	0.0139780097249125	0.00999300082577024	0.00695759224273771	0.00537207992420945
CD59	2.65460162926518	5.63420141390447	0.961533307053935	0.10846318700846	0.341051965322307	0.137809131567651	0.424350618162146	0.0947675645483526	0.0762902690917913
S100A13	2.00572015181853	3.7105697040456	0.214003765837615	0.0357117572501705	0.034979233429163	0.0419413777384234	0.0579520103452719	0.155292119926435	0.0239842076131671
IGFBP6	0.45301911580618	2.39006014914691	0.0661778206087178	0.00454852927451671	0.0286403727780715	0.0161842250578716	0.083538999015818	0.0243723584576278	0.0178063277496094
APP	2.77582644665738	3.5426469086354	0.331589758803914	0.0701210743791978	0.0407461653711936	0.0449288506237855	0.115191726948895	0.0424008888802089	0.0177231216471805
HTRA1	0.131009639320827	2.64501473580281	0.129353605309104	0.00180588709455914	0.0104426306970429	0.0139444641805553	0.0254811242295107	0.0117651684938947	0.0241232487075834
WBP5	1.15509949715026	2.95463782606049	0.406498537189637	0.0193200994252665	0.0171416918709359	0.0225736565201753	0.0470163389343883	0.0112054155687052	0.00972275441406895
ENG	0.0567091183574181	2.51415917168776	0.482460248535888	0.0313751181179269	0.0104205068528567	0.00800766331303108	0.0557666539178688	0.0209891503897817	0.0109178969741276
ITGB1	2.18537783286299	5.66882260561249	0.999489483435657	0.232725325441247	0.357094728575112	0.325782792415102	0.776135770854367	0.505410151363627	0.320043769251933
C10orf10	0.461250086258451	1.58065473869577	0.03317137744761	0.00778781223038319	0.0220115041708273	0.0113856910599508	0.0279755405071873	0.0105112939134005	0.0213900446167911
NGFRAP1	0.965742803857617	3.46885623056919	0.549657054362054	0.0470424226243068	0.163474673877692	0.076608843384162	0.110366520989857	0.0323429690873677	0.0632311864904461
SERPINE1	0.113603529841281	2.08817736379767	0.0397847465744636	0.00458129870128487	0.018790788610942	0.00321673763572946	0.0178446758333981	0.00768179398013504	0.00537307502446554
MFAP4	0.00730663658308846	1.58132587984554	0.0111551559037628	0.0088135244412139	0.00187666909263614	0.000401441298591446	0.00170129667015074	0.00772959581842641	0.00359581200860097
MEG3	0.0115428003326312	1.87736245791422	0.00789620846827362	0.000743596646242153	0.00806222294933978	0.00644308125236761	0.00546877910244136	0.00314377275779821	0
VCAN	0.020279404010132	2.96545159894118	1.43428776340346	0.00252720394083146	0.00443968353567829	0.00595850592038491	0.00523477668241019	0.00237097102759018	0.00897322332197369
VIM	0.42550123785041	32.483478073583	13.8892984516537	0.958186798513649	2.77311990071647	3.40742654849605	10.7981306153966	2.10300564715621	2.88442916327867
C11orf96	0.0595266433505215	4.84556035333865	0.0430567352402632	0.00637670952650653	0.00293995038350345	0.0280337358660212	0.0143251029161897	0.0364413775801418	0.00315286338386566
MMP14	0.374370445582625	3.10360967283684	0.9955154196416	0.00196605987376672	0.0105008566594952	0.00725335791378768	0.00856328083561435	0.00441912247370132	0.00915517023283193
TIMP2	0.285554146151741	2.51159835761466	1.03641540565019	0.0127297122427146	0.0117243353976185	0.0156282491041671	0.0262334691924714	0.0125555851075439	0.016710302009377
EMILIN1	0.0231663357821662	2.29892575015018	0.0258106622946678	0.000938856516923721	0.0075587486570241	0.00287858944583552	0.0221167190971532	0.00763320467288001	0.00258746405366757
PPIC	1.16180926926198	2.26275458771434	0.093543481974569	0.00513857446916698	0.00778961980273084	0.00398298847382382	0.0118587900210965	0.0117318960832259	0.019568376336718
MYLK	0.0432855761636042	1.48886950075828	0.0170925078710543	0.0015903616914611	0.00217189501189312	0.0108339436552762	0.0568979715100869	0.00759188574773731	0.00183476517491921
SLC9A3R2	0.298911127588598	2.80700849061923	0.0148009483956262	0.0102467302835251	0.00597315193708821	0.0135593004828632	0.0673729501465287	0.00724349408939649	0.00991256095708324
LAMA4	0.0688541519122092	2.02986162912074	0.0275893740151637	0.00163581321266672	0.00364362010433303	0.00510199280663571	0.0464359868434956	0.000512042066901936	0.000563093789503021
EMP1	1.45474087463546	2.73548821674258	0.425817777005608	0.0397832158431992	0.0207054435550271	0.0266131345730066	0.0254270817055516	0.0137310398354556	0.0257738957888428
COX7A1	0.0148414515620964	1.75666360209912	0.0115333962987355	0.00275520084773123	0.00391285478149843	0.00176300984786543	0.000924562782014573	0	0.00365943654799785
MXRA8	0.0123762191026093	2.05016779925332	0.0111087110694423	0.00710504773514298	0.01109966865451	0.00191105216249645	0.0330410716460889	0.00873628393155897	0.00840235319777672
CRYAB	0.364740450174144	1.62407025868778	0.0389468326372655	0.00209299762083582	0.00323320428090089	0.013649094747594	0.037103084347398	0.00980485749556791	0.00661259854112903
FILIP1L	0.149938888364407	1.74169929939509	0.113488925982667	0.0112608444842077	0.00511449411079689	0.00658099593942031	0.00458649191644939	0.00260027522597186	0.00871260523170765
RAB13	1.35244652144698	2.90997384482306	0.658751749187078	0.0444050420868535	0.0160561705148349	0.0130522538395874	0.0630917198522746	0.00734370917230557	0.0128639936412203
CD63	11.2534789079819	15.2078795247353	7.98742745972962	0.275969397737423	0.497886103638697	0.521186757166225	1.69540693825574	1.47784413600387	1.2212267857642
CALU	0.888600756164581	2.44860129978396	0.419150896797336	0.0291003922325766	0.107848211639113	0.0599239341728629	0.138869705874325	0.0368743978705282	0.0565803147302169
ADAMTS1	0.00290265943072814	1.32114370896594	0.000979209293623513	0.00309986429109924	0.000664581521790338	0.00137368486290299	0.00143443772023581	0.0339313318816914	0.00286111034221877
ACTN1	0.965503326274056	2.26571695312259	0.643714382427987	0.00468957724508667	0.0311097155526633	0.0533877378953956	0.10676838659113	0.0283304606236503	0.00928994883835255
CXCL12	0.0159661176530032	1.42482565672032	0.101347721225178	0.000531351807188096	0.00171649204890276	0.00155949267345058	0.00975256356551883	0.00516571162988218	0.00204875002990304
PALLD	0.230969578237983	1.57301105946483	0.0989598627281908	0.00381150022919724	0.00779505302138671	0.00985840958551604	0.00258967342643176	0.0160190790410906	0.00591312043431828
EPAS1	0.256566322838683	1.94283075187715	0.188558767974184	0.032097021993991	0.0662509664951778	0.0254598344037908	0.0864002317098695	0.0422515903459458	0.0406049450341824
PDGFRB	0.00694348016391455	1.43187433750696	0.0103195573528503	0.0032659429215607	0.00140003261003423	0.00165539389615751	0.0094941841482901	0.0228726940898837	0.010173290098274
MCAM	0.0028566092107978	1.51154063045047	0.00503732601893764	0.00638852330529502	0.0413688175137478	0.0411918943004677	0.0721203067773714	0.00228351133909624	0.00806268763116852
PDLIM3	0.0439701360186374	1.42176288627372	0.00643529581310213	0.00215933627454985	0.00268991617544789	0.00314693365369757	0.0113856549642897	0.00390115338574861	0.0013326401424922
CLEC11A	0.212091150492425	1.81873210959862	0.385972165289374	0.00907957842177058	0.0254004572679027	0.0171495411652633	0.00624914665843763	0.024188041541876	0.00649808184740312
PMP22	0.488338023910772	1.95768909425277	1.14691528236607	0.00255255212971748	0.00918004973022845	0.0340005219755006	0.0133044964592591	0.00862045277101593	0.00480684234533314
EFEMP2	0.0229802656958194	1.64372425966185	0.0174588322122121	0.00370547244757543	0.00071079982978907	0.00223425450187474	0.000218119210140646	0.0194045754665821	0
ANTXR1	0.007117233702381	1.54422417224091	0.0522992491831249	0.00726620183693059	0.00413057232007462	0.00288361984527215	0.00498103346390634	0.00286004102015338	0.014996422761007
EGFL7	0.123268006236928	1.58924352870297	0.0518843582695629	0.00458828378926339	0.00263593460635632	0.00868514348785046	0.0477523603914715	0.00144986651467816	0.00634369303074589
LHFP	0.0170071696060774	1.23583485502122	0.0113506901149443	0.000554985821485396	0.00979225490263129	0.00386426177193218	0.00869232570721441	0.00307149557058114	0.00665212517005745
INHBA	0.0334369024201872	2.32611296553625	1.08226208829322	0.00167426320872129	0.00592156170670695	0.00481617255050108	0.0173861059929076	0.00383388115650003	0.00544707387505096
SDC2	0.0176076800172082	1.70881355090708	0.447290367422091	0.00176488050426078	0.0039468837558179	0.00321594530970901	0.019271294267047	0.00273401338573901	0.00635046104265242
THBS1	0.432361158522708	1.91974945338331	1.16938900078335	0.00343999479394652	0.013011340033826	0.0268392403774804	0.0279183425542055	0.0431747568504026	0.012752171044864
EFEMP1	0.00726759866838989	1.13413561509435	0.0074915576582841	0.00387690787241795	0.00308041256708525	0.00216261257297424	0.00833123592996883	0.00642651071756349	0.00123752205167543
ISLR	0.00679104054757688	2.11739518789909	0.00435884186733987	0.00272413663836467	0.00621222717134335	0.00550111280811519	0.000639937159040447	0.00997300398693084	0.00914612386428539
CAV2	0.25778942209928	1.24828779026713	0.00533863206033477	0.00379023625784394	0.00668227427395773	0.00357957529565957	0.0261075167969902	0.00198037210336812	0.00711083858191592
NR2F2	0.424992335944378	1.17931659508406	0.00435286844600464	0.00130214285875155	0.00305998467279075	0.00195664383610979	0.00473126352618881	0.0022724148092762	0.00299025816490898
FKBP10	0.25931445847347	1.57890903418009	0.0102240344323849	0.00455181207453079	0.00573482571448965	0.00850557925435261	0.0332310049247178	0.00207971462656016	0.00290195794864226
RCN3	0.0721654996319987	1.48306993734643	0.0376887803327628	0.00150497996525981	0.00730372785313509	0.00926933532374187	0.00165250771584571	0.00458212324402184	0.0113210034111642
TFPI	0.206218980997346	1.35507524628164	0.0480400870317059	0	0.000962569275721102	0.00906731773040942	0.00578845661830509	0.0116845774056469	0.000363571847307304
TGFB1I1	0.124733387425005	1.42712808980732	0.0149769876786421	0.0112689518443418	0.0142386224993572	0.00132823999041091	0.00551716526172904	0.00650506722002437	0.00164780237063182
HSPB1	15.5112670434282	14.5814440845915	3.73126443075124	1.02649781610868	1.49904116878597	1.00591061512958	1.91676409415081	0.980691968489602	0.999150985227459
CRISPLD2	0.0353760870179667	1.15658370299918	0.129319145322752	0.00266392427996414	0.00217989959091426	0.00932095514749419	0.00235100313020619	0.00368765611932471	0.000633314090734369
CDH11	0.0109784153410593	1.23822510999018	0.00434458230963927	0	0.00618081167553012	0	0.00634136418799647	0.000224006675593252	0
PLPP1	0.174252043929452	1.47281941460066	0.0322729632254541	0.0280925959273688	0.0225898202243684	0.0310346365517158	0.150004186074374	0.102434812637812	0.113099861835185
NUPR1	2.45282925222168	2.60892336797145	1.73415201232057	0.0153791812327059	0.0341113405434987	0.0286931984868698	0.0376952214479828	0.0277841254972745	0.0536557149449662
PLAC9	0.013367353276176	0.986187842661551	0.00478613278748979	0.00213741868630976	0.00232397202973177	0.00192930503686733	0.0187652174350805	0.0045315085032649	0.00235013622472659
MARCKS	1.43855753653105	2.89397334269736	2.17858907294705	0.198692089627446	0.00684481062554633	0.00936570211202176	0.0310081928334272	0.00556460750074433	0.0171839712308155
LAMC1	0.204086160579486	1.31802472221953	0.0165680489823332	0.0161085402566468	0.000824588615149683	0.00367684342876398	0.00700246856536564	0.00538618538346369	0.00447192892704937
PDLIM7	0.316644073405806	1.72480549266724	0.340476111585341	0.0573483534172186	0.0395075077583156	0.0286098959608352	0.208372198233744	0.0394931078939809	0.0355075656998307
NFIB	0.560747836367777	1.13556351342545	0.00861454406211145	0.0320912558447155	0.00301265893995767	0.00549206273821585	0.0223376344898133	0.012439877512176	0.00343346287778263
PLAT	0.0510021909080431	1.87039105815368	0.0120595154716373	0.00398814212161226	0.0181801025972596	0.0446003977992089	0.0236972800782857	0.00208192426498655	0.00511351084552555
CFH	0.0666457102793635	1.17282103768711	0.0407918277671103	0.00133794845956402	0.00107845762563205	0.012898932798326	0.00788297500942135	0.00726926103878175	0.00486539196994512
MAP1B	0.0104531897744462	1.08178159296848	0.00618567175069277	0.0065999779899478	0.000960660241582174	0.00189521656454309	0.0299788215420045	0	0.000262319934049715
MXRA5	0.0471139032423552	1.25022237956784	0.00577809615346447	0.0023356146876749	0.00423439867108085	0.000473362181046756	0.0111383420818117	0.00116779943537973	0.00467395441979135
FBN1	0.014958989186817	1.04613257919044	0.00570423496213117	0.000161720944051323	0.000351573617926102	0.00280326168326773	0.0320415157028276	0.00529433019989152	0
NOTCH3	0.0429456231581257	1.15947499107672	0.014477173357392	0.00303285570786812	0.00249741492753663	0.00344499307252108	0.00458485981378567	0.000341806023983511	0.00231576293526681
LOXL2	0.0232213445576684	1.50700231023927	0.0059185362428899	0.00426889629257458	0.0022466000536976	0.00397450846773427	0.00268599573551875	0.00393701023839891	0.00311354426676542
RCN1	1.68529152852975	1.82302120037065	0.146301349691437	0.0289504710275504	0.0185878751949547	0.0235539688493692	0.0561844628191306	0.0746529713667493	0.0353342936082205
LPP	0.90647950889033	1.7762240156726	0.316910341975817	0.133821568877194	0.125847937025144	0.104085617020735	0.105962127594693	0.0944983750737166	0.0641551862330835
CYB5R3	0.751130689831238	1.82824864628557	0.31590427834277	0.123391037433794	0.0937464809126047	0.0934248321788353	0.229819057978338	0.0539146390541944	0.0716560212182131
DKK3	0.0137304002971589	1.44737599785961	0.0044132267278847	0.00138202519053903	0.0109164582199291	0.00727802397424364	0.0202015583355338	0.0146919544610824	0.0352752364509216
TCEAL4	0.866520135544983	1.58077157554712	0.461345069820493	0.0948580673225387	0.0747384955432111	0.0428875165983819	0.0580538137242533	0.0625542292933406	0.0342337479434968
COL8A1	0.0189746346666231	1.0358222463085	0.00468856335975506	0.00756630044888282	0.000622475402308768	0.000820365438335165	0.00370698810665931	0.00109239970053011	0.00423198957104006
CLIC4	0.224209673380517	1.34427033936452	0.268206720193126	0.0797380546306611	0.0171616577379998	0.0015303689170145	0.0325046646141285	0.00471349241200001	0.00682494295852991
ARHGAP29	0.175669190941366	0.992509177898732	0.00129541087798848	0.000223531567448461	0.000330129584326577	0.00189304744976155	0.0015247471431335	0.00180041152263374	0.00090450067787453
AKAP12	0.168777454122266	0.853116154491724	0.0321675132957972	0.000817445309898598	0.00704875021429034	0.00361526581594679	0.00356072316566219	0.00120359043222831	0.00121705690408545
COL14A1	0.00808040560564627	0.858576533318931	0.00354327097264733	0	0.00130918755643671	0.000243095623255384	9.34018885746054e-05	0.00350184097626366	0.00141313664267983
PLPP3	0.119148751808309	1.04401423286745	0.0348054757029135	0.00583516574663287	0.00183391513556251	0.00156754827138571	0.00511716674912448	0	0.00132276543504601
GJA1	0.0128490860442575	0.944593079207185	0.00645600718386575	0.000749966283472185	0.00139384249579797	0.00243678944457689	0.00433617727058022	0.00232668163304663	0.00601839490273945
CPE	0.321334887871584	0.967392847818477	0.00837524624725541	0.00133614642088068	0.0118196263463402	0.000198744482653674	0.00435778730153625	0.0101998047813972	0.00120667067022449
NFIC	0.25773413735923	1.49295369338367	0.255390438737452	0.0508072685958044	0.0451155410101392	0.0339891533918161	0.0688621210318772	0.0184734448893597	0.0303920772207581
ITGA5	0.0211531619066759	1.33519481726595	0.261177789296935	0.00356501277580804	0.0181588028955075	0.0422456723468186	0.0641870676158799	0.0453524073015803	0.0282125795900451
TSPAN4	0.0526403881875441	1.40501267117226	0.473061084359432	0.00339092704232547	0.0217490333501187	0.00914304460105332	0.0728869803714979	0.0199513299651658	0.02368461919205
ANGPTL2	0.0213344605834465	1.07472977595749	0.00868323838659782	0.000290330516886782	0.00282609092639108	0.000455426562643919	0.000242313739643859	0.00673602597811761	0.00346692592642483
PLS3	0.480318822387072	0.966897475752024	0.0223000317725117	0.00320641829441908	0.00230394372362614	0.00245624838912406	0.0155251979931983	0.00354102663180364	0.00244433520567192
NID1	0.0182748564749134	1.02206059666763	0.0123762242251283	0.00709768042012255	0.00345461669632099	0	0.00335803247611844	0	0.000788771183652199
MFAP2	0.0445225679456961	1.17695946857101	0.00476666172382615	0.00100591640699898	0.000875976554626591	0.00161000749106827	0.00853790224844138	0.00677845981504978	0.00820854326230058
CERCAM	0.0487251791493683	1.1358826184398	0.0257062448631884	0.00403694996503221	0.00825299347943423	0.00933568620818515	0.0121035649629762	0.0101629147474317	0.0012983538325564
PLOD2	0.494933220632331	1.1221658174626	0.0317558124171858	0.00235585839530802	0.00382329472353755	0.00152566178909739	0	0.00157486553908462	0.00381514467503331
PXDN	0.029818963508055	1.07900176752084	0.00785496360772114	0.00102402152917063	0.00129118214110342	0.00957509290884283	0	0.000303288596882265	0.00183104654404988
TAX1BP3	1.33492757241776	2.00836361714585	0.317706622187994	0.101860687814037	0.0864699227484192	0.060184816122347	0.154469858996032	0.0568298294728808	0.0631302313717801
EHD2	0.0413747860498997	0.908399219597458	0.00976831108261565	0.000517433040497501	0.00104559972661786	0.00207520555605632	0	0.00293941997282495	0.00519081925003235
OLFML3	0.0369847639975245	0.918646503730172	0.126636638566789	0.00123390452012991	0.00567302800591322	0.00222284611555238	0.00765012297432725	0.00355740988847964	0.00159969811387373
FBLN2	0.0137379147580541	0.848131237474607	0.00803061123070778	0.00144362372888948	0.000869245024709383	0.00091197465792948	0.00770873835623527	0	0.000411027781971537
PDGFRA	0.0558606785393387	0.986397673653258	0.0118277065497024	0	0.0053632237232686	0.00383417380833591	0.00125268237391467	0	0.00275955975427806
LEPROT	0.742490320449894	1.68209050741252	0.543015965649615	0.0668296766066782	0.206170682560116	0.0838167057648637	0.178872435934432	0.0553218048564743	0.0965199322144187
FGF7	0.015206230280445	0.812541302864471	0.010910517975228	0.0010981108218208	0.00623891734748914	0.000294613806382719	0	0	0.000592889066021649
PDLIM4	0.0524374779724128	1.22158819242821	0.0462063660082419	0	0.0263427185489311	0.0129872764000285	0.109789848246448	0.00611625029042687	0.0348131199669164
RAB31	0.0228001821662414	1.65185739744909	1.21646485860195	0.0962932252263114	0.00469792819212683	0.00732412882454472	0.00290142095341063	0.00854471603403799	0.00855019417908693
PDLIM5	0.80257698659527	1.1300634378551	0.208684048710478	0.0526294221354633	0.0370348733186944	0.0290786195528814	0.0779145409581967	0.0466133318958253	0.0411690944728582
LMCD1	0.102344756598021	1.12392176265416	0.00913600255543015	0.00440496538822681	0.0961977733388464	0.00776405060817634	0.134363307023092	0.0019652334018369	0.0320375508411625
CSRP2	0.0609757885013931	0.871527734874843	0.00506617188213367	0.00171836996926207	0.00316482896483316	0.00432410754346468	0.015474086633688	0.00071057604982287	0.000152898410613096
C1orf54	0.0390891579501379	1.20361518375675	0.705193064119754	0.00187695319714888	0.00235919373343331	0.00214635082850082	0.0314700137638205	0.00722863206869166	0.00771999815145093
PDPN	0.00538151951891667	1.49771804234919	0.115418325041689	0.00486055130345768	0.00267823888145669	0.0004058359595095	0	0	0.0111068348658335
NEXN	0.0096784217839445	0.758641975111108	0.0143704926242651	0.0101461255724895	0.00142146229167503	0.000600001488652986	0.00364278868911776	0.0109276406993444	0.000671513035467576
PRRX1	0.0095461281879209	0.826803825915036	0.0180655352803883	0.000459009504926586	0.000685009668314094	0.00341294262002629	0.000109211826318359	0.00236218554091649	0.0105149169184674
FAP	0.055205932501183	0.914668436342275	0.00231469025579824	0.00063928809001353	0.00398751534781296	0.00354398615030518	0	0.010238546139293	0.000812979066590624
UACA	0.210377616933675	0.856086925842083	0.0360190808815706	0.00385721064102873	0.00508737710365186	0.00268873321727179	0.00424810683798136	0.023990818566262	0.00755916043862498
TUBB6	0.0614850746789166	1.01691842507069	0.179767058003112	0.025404765842659	0.00223944691706602	0.00306638199033723	0.0141694169964729	0.00825453633770849	0.00231680807858424
FERMT2	0.019510340193824	0.81597273695423	0.00477742489676295	0.000882872571696818	0.00139987541337317	0.00162597944767183	0.0178652773635511	0.000597193340386582	0.000910858893685314
WWTR1	0.113217455629901	0.882098962700178	0.00268658467950636	0.00183657720999206	0.0106685547490092	0.00376333801616329	0.0131763832534611	0.00233705946237768	0.00663603506481195
PKIG	0.385490678271218	1.59509927167374	0.0482945968792345	0.38074338615998	0.0279364731626749	0.0340246921124328	0.107213145693364	0.0289954660941755	0.00943045169248686
HEG1	0.0359443711586102	0.978396652607795	0.0427135782521377	0.0570142369810094	0.0159347616109775	0.0173930585981271	0.0301970990943672	0.0383795194547393	0.0236217204680959
DPYSL3	0.0542910121711051	0.856933910448349	0.0226308790481457	0	0.00280679039911864	0	0.00565240711568307	0.00016350219912571	0.00595594888382357
FHL1	0.012221692348066	0.809318008814269	0.00499804891642322	0.00205659639334166	0.00946466590010929	0.0232271886384517	0.0107326435657732	0.00795712368172009	0.00233591604099855
RAB34	0.0166994322273458	1.07982254281338	0.25506002672129	0.01725706486947	0.0124489807328808	0.0195928729918443	0.00995233808882773	0.0171023333021304	0.017885440141918
ENAH	0.38639507059	0.712219851761359	0.00843649236058658	0.00327379428903756	0.00946355015156472	0.00388702519761809	0.0203189051036389	0.00521886349213179	0.00053253759585213
RBPMS	0.319562228100294	1.03150075471454	0.0199536583021385	0.0319322023719936	0.00266887717676164	0.00433551956854955	0.0232423040426339	0.00243637951990277	0.00283883613503213
LTBP1	0.0742080724912298	0.763417908842185	0.00360356124522258	0.00220995142270966	0.00137362386985905	0.00131283872877083	0.000279907008101115	0	0.00277914314700557
TSHZ2	0.0612708374325901	1.13163502466497	0.00510949075123975	0.0219348692612995	0.132408000375664	0.160775438595416	0.0821508281082901	0.00147612021128315	0.0233906369091894
DST	1.09824717253884	0.85258203241902	0.107468747439817	0.00838164756260043	0.00813070999409936	0.00457376693414375	0.00485822294426719	0.0234197609889194	0.00612415299567475
MRC2	0.00611829586377298	0.848107108129877	0.0425056287104609	0.000304456143680083	0.00158646481257205	0.00446120262292604	0.00157300503266144	0.000947173878688204	0.00713175176524534
DLC1	0.0182266312969925	0.717593349333307	0.0101213286260786	0	0.000306878818912957	0.00249622933363338	0.0146848038128803	0	0.000611234321275811
DDR2	0.0123573604804426	0.744075244542576	0.00410255865638156	0.0062037037037037	0.00195792407050233	0.000359182884277505	0.000815928219645897	0	0.0030382278228325
ITGAV	0.351265781099116	1.01098634984109	0.339566816243316	0.00966146442274812	0.0191097581611759	0.0149329233510431	0.026840229746505	0.0146187235277401	0.018717533564044
NFIA	0.496463036889751	0.766559630449697	0.0375632924558131	0.00873816443326782	0.00330556547074119	0.0153715332450635	0.00307218068546591	0.0113321804331125	0.00160671619119422
VCL	0.647202527713906	0.870808664134043	0.0517655682931915	0.0769840646607706	0.0222437167471222	0.0266574184425271	0.0404331585494412	0.066273511899016	0.0116965877839117
LAMB1	0.188617314525119	0.913528612290879	0.012270465088473	0.00771755785281409	0.00773667982028664	0.00729459453670946	0.0254575143187114	0.0210704378438079	0.00519630732040599
IL6ST	0.205396755934038	1.15454413729441	0.239942100896611	0.032536081590153	0.167961596751402	0.134217347130738	0.0663890642384742	0.0407053775102097	0.049497819345238
GGT5	0.00428801213057065	0.826963681067026	0.0588720003629959	0.000154848879595748	0.00146761215566515	0.00230183032790363	0.00461027525342294	0.0070567413012226	0.00374853667072979
BMPR2	0.174997834498614	0.792381345852885	0.121192790256781	0.0289314505146644	0.0717017859500607	0.0137315894920116	0.0289017414316365	0.0173781320043983	0.0402212409823961
SMTN	0.33143230010252	0.856069756776169	0.0131081278675248	0.0152355080440992	0.00606295209544498	0.0132477039826135	0.0681558328453811	0.00606750553180512	0.0192726877176751
C9orf3	0.319010281191064	0.921756423839777	0.0212540391562217	0.00746825064773425	0.00728932984934109	0.00516895536716096	0.00820423004103326	0.0103627254848399	0.0115889920843359
F2R	0.025319669025533	1.1567796033361	0.00565452571719531	0.00307518083467518	0.00976485063659741	0.0428149259677385	0.10394824403026	0.0919132122674273	0.117004928946849
NREP	0.0921018080069387	0.809875856284477	0.054976080506824	0.00357305024446778	0.00108386377245459	0.00233541378383215	0.0122134830315173	0.00804817127419137	0.0036312862815377
CYBRD1	0.0377615032100073	0.66575351920595	0.165360651484475	8.43810135695382e-05	0.000878072749519343	0.00430836015559046	0.00876032489011608	0.00513233543183402	0.00741516400629994
FAM127A	0.146979473838245	0.97441792287115	0.223252367410951	0.0592854180534378	0.0393588323778323	0.0222660633138854	0.0844894622871165	0.0413482895105914	0.0333567149607966
LOX	0.00721557101328734	0.621621918353385	0.00412492121006024	0.000374696871913051	0.000613851474773755	0.00420394264294191	0.00791079640995392	0.00014661542913206	0.00745852012701613
GUCY1A3	0.000224887206655226	0.671778754490721	0.0216433038454247	0	0.000307162749248078	0	6.55620355891978e-05	0.00262953867911302	0.000543263720537231
MSRB3	0.00259337583035063	0.598821064473421	0.0054414453268837	0.00115239476119881	0	0.00433829410101128	0.00588416157860465	0.00257650080307665	0.000551549979765277
SNAI2	0.00466631678661609	0.567101390774166	0.00346602078659509	0.0025469727350105	0.0011051932705594	0.0019106676147882	0	0	0.00780949634755863
ACVRL1	0.180986300648381	0.852347018620459	0.0701553506599493	0.0262374230956351	0.00251060476540652	0.000450665790085137	0.00659450806488718	0.00229961377716725	0.00240200283988872
FAM198B	0.0985562140373991	0.738520630229473	0.282053806459141	0.000453695600815829	0	0.00149933425447616	0.00224217349765258	0.00223428239917978	0.000427398481638926
FAM114A1	0.369856657949031	0.842343917293003	0.0387264085935014	0.0044236410784141	0.000768750086613334	0.00192733689320706	0.0230152897145791	0.00675508228337467	0
NDN	0.0138523800008241	0.761277014269051	0.0255399411283412	0.000988893732658983	0.00470444246208351	0	0.00675673033004363	0.000495517758207709	0.00153997996504093
MYO1B	0.403054449273391	0.702092018181852	0.0182259191352491	0.0140554101815201	0.0145132827237538	0.00641339520975819	0.0228769710628339	0	0.00317311541976119
CSRP1	0.677115366303929	1.86918058635188	0.218908341329906	0.0493696485779854	0.0806567619936077	0.0650752579316616	0.22473962300228	0.0383152749313836	0.0846319766182215
LAPTM4A	3.11329965259063	5.17995613335034	1.68812689462835	0.382791441477479	0.42261093658373	0.323663209384553	0.329385634067065	0.272306162916921	0.263671772551458
CRTAP	0.334767452414752	1.14226402622939	0.389236639089499	0.063004346033556	0.0952016475850488	0.0536742150505354	0.063686213207555	0.0355389321788124	0.0251867186212105
TNFRSF1A	0.584079052333239	1.07665542444749	0.526369558600059	0.0127403863271524	0.0415641168791397	0.0846186037145596	0.0959972493867249	0.0791772566479871	0.069950633850804
RDX	0.379379963486161	1.30054878583652	0.487483311994116	0.0633240859510208	0.176038593030241	0.072185667397293	0.238256070295158	0.0625367943877311	0.0637264596120967
